1.32685; 1.61473
1.03535; 1.38013
1.15733; 1.56191
1.49985; 1.7875
1.27175; 1.73353
1.43929; 1.38131
0.978827; 1.9568
1.33492; 1.56655
1.33087; 1.27269
1.09616; 1.44192
1.15616; 1.96458
1.39153; 1.62285
1.57655; 1.45927
1.09948; 1.9088
0.989767; 1.33879
1.10059; 1.44775
1.27046; 1.61639
1.51819; 1.34261
1.16203; 1.21986
1.21641; 1.44769
1.03848; 1.73018
1.21273; 1.73182
1.28209; 1.51472
1.28079; 1.45501
1.10506; 1.33738
1.09396; 1.66915
1.21396; 1.67581
1.51356; 1.33852
1.44802; 1.38968
1.39012; 1.67908
1.14806; 1.66411
1.51819; 1.576
1.28079; 1.28047
1.26663; 1.84159
1.27046; 1.73178
0.923115; 1.38434
1.3986; 1.28171
1.50743; 1.97026
1.99854; 2.22538
1.21764; 1.73882
1.10394; 1.51021
1.38592; 1.67401
1.44364; 1.96238
1.56222; 1.73506
1.21029; 1.55559
0.929667; 1.39416
1.10506; 1.80229
1.16085; 1.7986
1.4451; 1.61791
1.21151; 1.6148
1.38872; 1.50395
1.21764; 1.62297
1.21151; 1.78771
1.44948; 1.62281
0.978827; 1.72674
1.49985; 1.61461
1.39153; 1.56492
1.55908; 1.61619
1.10731; 1.3401
1.04163; 1.38849
1.39012; 1.56334
1.21887; 1.74058
1.39718; 1.39677
1.21887; 1.50862
0.984765; 1.27413
0.981787; 1.328
1.33627; 1.74227
1.56697; 1.9722
1.27561; 1.91254
1.04373; 1.62306
1.09506; 1.32528
1.44074; 1.44028
1.62169; 1.33169
1.66945; 1.72626
0.811829; 1.73904
1.32419; 1.84155
1.22011; 2.14855
1.50591; 1.44752
1.21396; 1.61806
1.20786; 1.32257
1.27561; 1.68086
1.10171; 1.5651
1.40288; 1.81127
1.21396; 1.79131
1.20786; 1.43753
1.32819; 1.50096
1.61516; 1.49925
1.51049; 1.80017
1.27303; 1.38837
1.21641; 1.62133
1.1585; 1.38984
1.26663; 1.554
1.45095; 1.85637
1.21641; 1.62133
1.21273; 1.78951
1.03535; 1.20767
1.45095; 1.27649
1.33222; 1.67912
1.32552; 1.8434
1.09616; 1.38427
1.26918; 1.73004
1.4451; 1.7334
1.04268; 1.79504
1.09506; 1.49807
1.09506; 1.09486
1.27561; 1.62293
1.40003; 1.39961
1.33763; 1.51161
1.33492; 1.33456
1.32286; 1.83971
1.43496; 1.7786
1.27175; 1.79127
0.986759; 1.62474
1.15036; 1.72491
1.09286; 1.72494
1.15268; 1.78595
1.38452; 1.55705
1.39576; 1.51158
1.39435; 1.74223
0.923115; 1.49965
1.09948; 1.50412
0.98776; 1.33607
1.33899; 1.28044
1.49985; 1.67224
1.20544; 1.43465
0.864558; 1.84369
1.27819; 1.97444
1.16321; 1.80225
1.33087; 1.79304
1.03121; 1.88977
1.45095; 1.7984
1.32685; 1.67237
1.55126; 1.72289
1.49684; 1.2662
1.09506; 1.15247
1.27819; 1.45206
1.22633; 1.40113
1.22633; 1.22605
0.58463; 0.5846
1.99259; 0.796823
0.867175; 1.56047
1.45833; 1.10808
0.883215; 1.11855
1.0544; 1.40551
1.44656; 1.73515
1.10506; 2.26696
1.34035; 2.50404
0.637236; 2.77843
1.03639; 2.81886
0.865428; 2.82467
1.27432; 2.60455
1.34582; 2.51426
1.61516; 2.36341
1.09067; 2.46668
1.15152; 2.41659
0.993806; 2.45366
1.06419; 2.54043
1.45833; 3.1465
1.15616; 3.63678
1.05225; 3.38645
0.758452; 3.43798
1.27819; 3.71286
1.34034; 4.36186
1.14576; 4.40221
0.934401; 4.89347
0.756141; 4.93166
0.876904; 4.95655
1.32819; 5.06807
1.09285; 5.27645
0.403483; 5.80175
1.1017; 6.29448
0.697273; 6.42262
0.471072; 6.56608
-0; 5.59934
0.47646; 4.28012
0.937268; 4.50113
1.73046; 5.23367
1.10956; 5.99269
0.826886; 6.58575
0.528323; 7.18251
0.881395; 7.93986
1.23007; 8.66053
0.815119; 9.06439
0.865418; 9.20847
0.410499; 9.52864
0.529948; 10.0244
0.472038; 10.2162
0.236266; 10.4554
0.292616; 10.7573
0.176471; 11.7165
0.70153; 11.9261
0.351495; 12.6774
0.350063; 12.6829
0.289948; 12.774
0.233853; 12.7081
0.587012; 12.3104
0.295939; 12.5788
-0.0602465; 12.1647
-0.606269; 11.8911
-0; 12.4211
0.236996; 13.6591
0.117647; 13.8423
0.643724; 14.6533
-0.0588231; 15.001
-0; 15.4659
0.705115; 15.8045
0.649024; 15.6479
0.235775; 15.4145
-0.0584629; 15.2947
-0.17793; 15.1195
0.0591266; 15.0748
-0.480439; 14.9085
-0; 14.6645
0.354024; 15.3746
0.415163; 15.8901
0.8905; 15.9592
0.836344; 15.39
-0; 15.4515
0.593696; 15.1337
0.534329; 15.3549
-0; 15.2551
0.356226; 14.8572
-0.419947; 14.6693
-0.300279; 14.6842
-0; 15.0922
0.0600563; 15.1331
0.359204; 14.6401
0.238226; 14.846
-0; 15.0835
0.536554; 15.1384
0.484503; 14.6894
0.416027; 14.5939
0.120618; 15.6422
0.29351; 15.1356
0.473491; 15.1995
0.718379; 14.8632
0.120239; 14.6429
-0.299338; 14.8641
-0; 14.8149
-0.0598055; 15.0728
0.357709; 14.8049
0.177746; 14.8834
0.11862; 15.0642
0.117767; 14.9057
-0.238226; 14.9016
-0.1815; 15.1834
-0.239471; 14.8642
-0.298402; 15.2095
-0.0601194; 14.7554
0.841613; 14.1903
-0.180547; 14.9388
-0.537113; 14.9308
-0.11899; 14.8869
-0.36147; 15.0099
0.239221; 14.5696
0.538796; 15.0872
0.771786; 14.9671
0.238226; 15.1239
0.353661; 14.81
-0.666882; 14.7605
-0.433099; 14.3557
-0.54796; 14.1359
-0.302819; 14.5763
0.357337; 14.5672
0.178856; 14.9722
0.535439; 15.2746
0.120365; 15.3874
-0.180357; 15.0921
-0; 15.4144
-0.0606925; 14.8898
0.181308; 15.5053
0.179416; 15.4623
0.241235; 15.6421
-0; 15.9454
-0; 16.0265
-0.247219; 16.2957
0.0603722; 16.4385
0.478428; 16.9508
-0; 17.4019
-0.120489; 17.7818
-0.558633; 18.0609
-0.754637; 17.7136
-0.497644; 18.0415
-0.182848; 18.7998
0.179787; 19.3113
0.243019; 19.8804
-0.124547; 20.1728
-0.559837; 20.5347
-0.309013; 20.9004
-0.305715; 21.2296
-0.24562; 21.6847
-0.250452; 21.8012
-0.751318; 21.6917
-0.687209; 22.2403
-0.744804; 22.1094
-0.375262; 22.4772
-0.312038; 22.8054
-0.691727; 23.5453
-0.693249; 23.4325
-1.0083; 24.2218
-0.628151; 24.726
-0.375253; 25.0951
-0.565957; 25.472
-0.819261; 25.7247
-1.14309; 25.7933
-0.76551; 25.7923
-0.89208; 26.0759
-0.445571; 26.258
-0.442618; 26.6655
-0.884207; 26.7389
-0.958977; 27.1218
-1.08802; 27.3491
-0.953656; 27.1942
-0.824687; 27.5439
-0.957902; 27.6999
-0.903114; 27.5345
-1.15978; 27.2521
-1.36066; 27.3821
-1.29151; 27.3545
-1.02863; 27.2516
-0.907201; 27.4878
-1.02748; 27.3269
-0.84146; 27.3597
-0.775862; 27.5374
-1.09783; 27.6103
-0.844319; 27.6434
-1.29589; 27.5357
-0.965439; 27.2782
-0.966526; 27.2026
-0.837676; 27.2034
-0.981991; 26.9011
-0.980866; 27.2895
-0.91029; 27.4653
-0.968701; 27.5605
-0.638636; 27.5011
-0.646564; 27.5381
-0.646565; 27.3853
-0.782043; 27.2625
-0.90823; 27.2586
-0.970894; 27.1542
-0.837676; 27.1524
-0.782045; 27.0044
-0.911325; 27.3894
-0.97199; 27.3853
-1.10281; 27.4108
-0.77674; 27.3601
-0.843365; 27.4126
-0.911322; 27.6454
-1.10405; 27.5906
-1.10908; 27.4926
-1.04505; 27.314
-0.978629; 27.5449
-0.973089; 27.5139
-1.10405; 27.4885
-0.911323; 27.5432
-0.902102; 27.152
-0.587215; 27.4444
-1.10156; 26.9741
-1.04149; 27.1828
-1.17164; 27.3361
-0.844323; 27.2341
-0.780266; 27.4149
-1.16766; 27.5634
-0.643661; 27.1783
-0.903117; 27.2292
-0.775865; 27.1804
-0.713632; 27.2597
-1.16371; 27.331
-0.716064; 27.3905
-0.90823; 27.3099
-0.914441; 27.4694
-0.971992; 27.2318
-1.09907; 27.1782
-0.844321; 27.388
-1.17031; 27.3096
-0.842412; 27.335
-0.713631; 27.4133
-1.16109; 27.3293
-0.909256; 27.592
-0.908229; 27.3611
-0.779383; 27.2345
-0.713631; 27.3622
-0.905157; 27.1284
-0.715251; 27.4665
-1.10156; 27.3843
-0.648763; 27.1574
-1.03795; 27.3602
-0.90926; 27.285
-0.975298; 27.4649
-1.29443; 27.2028
-0.910293; 27.1058
-0.976407; 27.389
-0.71444; 27.3887
-0.771512; 27.2024
-0.844321; 27.388
-0.844322; 27.3367
-0.780266; 27.4661
-0.784719; 27.4455
-1.22695; 27.3041
-0.784719; 27.3939
-0.916529; 27.5744
-0.904136; 27.1533
-0.582571; 27.412
-0.962199; 27.0982
-0.260398; 27.6482
-0.967613; 27.3307
-1.17031; 27.3609
-1.17699; 27.4942
-1.55671; 27.2016
-0.968704; 27.2551
-0.905156; 27.2307
-0.909258; 27.4387
-0.58588; 27.4937
-1.03561; 27.3073
-1.04149; 27.4911
-0.898063; 27.0477
-0.843366; 27.3103
-1.03095; 27.1001
-1.03561; 27.205
-0.981985; 27.4194
-0.515516; 27.1029
-0.844321; 27.4391
-0.906174; 27.614
-1.23251; 27.4097
-1.17297; 27.1051
-1.03678; 26.8199
-1.23812; 27.3107
-0.77762; 27.1817
-0.847202; 27.4678
-0.582571; 27.361
-0.908229; 27.3611
-0.977516; 27.5182
-1.09907; 27.2294
-0.969797; 27.2814
-1.03912; 27.5911
-0.970892; 27.3588
-0.973091; 27.3094
-0.903116; 27.3821
-0.904136; 27.2045
-0.842412; 27.335
-0.90926; 27.2337
-0.844323; 27.1827
-1.3622; 27.4085
-1.10406; 27.181
-0.976408; 27.2862
-1.03913; 27.2328
-0.910291; 27.3115
-0.90926; 27.2337
-0.839563; 27.3069
-0.968703; 27.3571
-0.91029; 27.4653
-1.09908; 27.0758
-0.977517; 27.4669
-1.42704; 27.3055
-1.09537; 27.0485
-0.58323; 27.2852
-1.0356; 27.4094
-0.842412; 27.335
-1.03795; 27.2064
-0.909261; 27.1823
-0.97309; 27.4118
-1.09784; 27.1008
-0.780267; 27.3123
-1.4319; 27.4876
-1.22973; 27.2034
-1.04031; 27.3106
-1.1624; 27.3556
-0.904136; 27.2045
-1.10406; 27.3862
-1.17164; 27.2333
-0.911326; 27.2352
-1.03795; 27.2064
-0.969797; 27.2814
-0.776741; 27.309
-0.582571; 27.3099
-0.904135; 27.3065
-0.84146; 27.3086
-0.773247; 27.2547
-1.16109; 27.0741
-0.97752; 27.1582
-1.10531; 27.1559
-0.906179; 27.2059
-0.901088; 27.2278
-0.968707; 27.0505
-0.847202; 27.4678
-0.904136; 27.1533
-1.10656; 27.3367
-1.03327; 27.2036
-0.91236; 27.4674
-0.909259; 27.3363
-1.10281; 27.1546
-1.16898; 27.2831
-0.904135; 27.2555
-0.968704; 27.3061
-0.841462; 27.1038
-1.09907; 27.1782
-1.04505; 27.4685
-1.03795; 27.2064
-0.908229; 27.3611
-1.03913; 27.3354
-0.781154; 27.2875
-1.1028; 27.4619
-1.03327; 27.1013
-0.843366; 27.3103
-1.03327; 27.3566
-0.841459; 27.4617
-0.774118; 27.23
-0.776741; 27.309
-1.04267; 27.3123
-0.966526; 27.2026
-0.977516; 27.5182
-0.84146; 27.3086
-1.17031; 27.4634
-0.91029; 27.4653
-1.10782; 27.4146
-0.648027; 27.5402
-1.23251; 27.4097
-1.15978; 27.2521
-0.971991; 27.283
-1.03444; 27.332
-0.84528; 27.3119
-1.09783; 27.3052
-0.970893; 27.3078
-1.23531; 27.4628
-1.29883; 27.282
-0.848166; 27.4945
-0.839563; 27.3069
-0.971991; 27.283
-1.0356; 27.4604
-0.973091; 27.3094
-0.77762; 27.233
-0.842411; 27.3861
-1.03444; 27.2298
-1.23251; 27.2561
-1.10531; 27.1559
-0.910291; 27.3628
-0.90926; 27.285
-0.970894; 27.1542
-0.968706; 27.1018
-1.04505; 27.3655
-0.903118; 27.1782
-0.900078; 27.0998
-0.907201; 27.4368
-0.905155; 27.2818
-1.04267; 27.4151
-1.10406; 27.3862
-0.842414; 27.1301
-0.976406; 27.4915
-1.03678; 27.0774
-1.10031; 27.3068
-1.17031; 27.2582
-0.781155; 27.1845
-1.02979; 27.176
-0.708021; 27.178
-0.780268; 27.2095
-1.02519; 27.0209
-1.10281; 27.4108
-1.29736; 27.4602
-0.774991; 27.1541
-1.03444; 26.9737
-1.10281; 26.8972
-1.29444; 26.6885
-1.47684; 26.7114
-0.713633; 27.2084
-1.09783; 27.407
-0.84051; 27.3333
-0.901088; 27.2786
-0.841461; 27.2063
-0.78116; 26.615
-1.10909; 26.925
-1.03678; 27.0774
-0.831134; 27.0212
-0.834858; 27.2775
-0.771512; 27.2024
-1.02864; 26.9458
-1.22973; 26.9983
-1.10032; 26.8449
-0.773246; 27.3057
-0.771507; 27.7087
-1.14434; 27.0921
-0.901089; 27.1259
-1.34696; 26.8913
-0.960051; 26.8937
-0.692465; 26.7143
-0.889106; 26.8158
-1.01498; 26.4344
-1.19992; 26.2814
-0.885185; 26.5117
-1.0772; 26.5103
-1.26445; 26.0003
-1.07247; 25.5427
-0.938061; 25.3486
-0.43923; 25.526
-0.878413; 25.0109
-0.814789; 24.5739
-1.00169; 24.1854
-0.748849; 23.7519
-0.687954; 23.114
-0.624055; 23.122
-0.55086; 21.8321
-0.923971; 21.8519
-0.430291; 21.546
-0.247745; 21.3728
-0.619346; 20.616
-0.370817; 19.9231
-0.485002; 19.5186
-0.0608198; 19.1979
0.0598043; 18.6321
-0.426638; 18.7994
-0.0604992; 18.0165
-0.299022; 16.9511
-0.30154; 16.9201
0.0596184; 16.4089
0.237978; 15.7171
0.179229; 14.8346
-0.35883; 14.4574
-0.24073; 13.8661
-0.178858; 13.1773
0.118991; 12.7554
0.352577; 12.2109
0.117407; 11.4679
0.586414; 11.3432
0.117527; 11.1969
0.469619; 10.676
0.290539; 10.1768
-0; 9.3389
0.350424; 8.86446
0.406754; 7.85312
1.11182; 7.10208
0.528866; 5.85577
0.416039; 5.39251
0.528325; 4.74401
0.584629; 4.60854
1.16676; 4.13452
1.21887; 3.24661
1.04479; 1.97261
0.761555; 1.22998
0.991783; 1.2249
0.932504; 1.16542
1.22758; 0.350706
0.876014; 0
0.757682; -0.582795
0.934405; -1.28453
1.51049; -1.97425
1.10956; -2.33449
1.1632; -3.25325
0.995836; -4.44283
0.952852; -5.46207
2.05167; -5.55024
1.47181; -5.86604
1.28864; -6.12638
1.63656; -7.32345
1.78617; -8.04284
1.25837; -9.14887
1.85336; -10.289
1.73206; -10.5103
2.28355; -10.7033
2.75976; -11.2972
2.53559; -11.7406
1.46876; -12.5831
1.69353; -13.3596
1.08089; -14.0621
1.60762; -14.059
1.62963; -14.4702
1.51536; -14.6431
1.59449; -15.0937
1.62791; -14.8506
2.44543; -15.3075
2.17008; -15.7433
2.43396; -16.3887
1.65753; -17.2598
1.60823; -17.4391
2.46269; -17.8632
2.37064; -17.8715
2.56636; -18.3994
2.31482; -18.6764
2.47596; -19.6173
2.19283; -19.6723
2.44313; -20.5526
2.06311; -20.3518
2.41934; -20.5325
2.40891; -20.3971
2.42196; -20.6616
2.56265; -21.1648
2.57386; -21.5755
2.2; -22.0357
2.26279; -22.1966
2.33582; -22.2299
2.71408; -22.1699
2.74986; -22.2405
2.58516; -22.6886
2.40416; -22.9202
1.98357; -23.3713
2.41482; -23.1725
2.63077; -22.447
2.74986; -22.0797
2.81226; -22.025
2.64523; -22.235
0.934336; -21.0702
3.31381; -22.3592
3.83882; -23.3341
2.68953; -22.8426
0.659875; -20.8108
2.57104; -22.0944
0.191822; -22.219
2.91919; -21.896
2.57668; -21.7055
3.54058; -21.7637
0.93707; -21.5398
2.3671; -22.4979
1.90476; -22.3466
1.63644; -22.0641
3.38089; -21.6265
2.68162; -21.3376
2.47557; -21.6844
2.35481; -21.3776
2.5222; -22.205
1.97696; -22.5987
3.09209; -22.5409
2.19519; -22.1536
2.31796; -21.9686
2.81533; -21.9392
2.771; -22.0709
2.51116; -21.9554
2.81226; -21.9175
2.51943; -22.0749
1.93815; -22.0913
2.56822; -22.2874
2.70514; -22.3735
2.27527; -22.0903
2.39625; -22.0446
2.59659; -22.3467
2.2097; -21.9064
2.61649; -21.7486
2.69333; -21.7472
2.25537; -22.1309
2.13486; -22.2302
2.63654; -22.1691
2.4701; -22.0773
2.40418; -22.219
2.62791; -22.0498
2.27778; -22.2208
2.46465; -22.3042
2.52498; -22.2271
2.49477; -21.7719
1.94451; -22.0491
2.51391; -21.9772
2.33326; -21.9913
2.44044; -21.8913
2.73496; -21.811
2.32303; -22.0661
2.57385; -21.9544
2.58233; -22.182
2.71109; -22.31
2.26776; -22.3485
2.45652; -22.3457
2.19759; -22.1217
2.40418; -22.0562
2.58518; -21.9333
2.57386; -21.9004
2.57104; -21.9327
2.55984; -22.061
2.15611; -22.4838
2.5795; -22.2679
2.1302; -22.0788
2.70218; -22.0282
2.27026; -22.1005
2.59373; -22.1619
2.70218; -22.2438
2.3129; -21.9253
2.61649; -21.856
2.56543; -21.7816
2.20727; -21.9388
2.47009; -22.4569
2.1419; -22.0803
2.45114; -22.14
2.36503; -21.6772
2.56823; -21.8571
2.5795; -22.16
2.3384; -21.9808
2.57104; -21.9866
2.56823; -22.0726
2.62791; -22.0498
2.32814; -22.0018
2.57668; -21.9222
2.32304; -21.6877
2.57385; -22.1162
2.64233; -22.1051
2.40418; -22.1105
2.21457; -22.0045
2.32559; -21.8718
2.50294; -21.7826
2.76191; -21.8974
2.37534; -21.9782
2.44578; -22.0963
2.50841; -22.0415
2.58234; -22.0199
2.5795; -22.0521
2.51943; -22.183
2.39098; -22.2707
2.38314; -22.0434
2.32303; -22.1738
2.2; -22.2514
2.14662; -22.07
2.32304; -21.6335
2.20484; -21.7542
2.37795; -21.5141
2.51116; -21.7933
2.63078; -22.1253
2.55983; -22.2217
2.56542; -22.2654
2.81225; -22.2394
2.45383; -22.108
2.32558; -21.9259
2.26032; -21.6885
2.14662; -21.9072
2.38837; -21.5454
2.02269; -21.6036
2.38837; -21.5454
2.26528; -21.786
2.50294; -21.6746
2.5795; -22.3217
2.44577; -22.2576
2.45382; -22.3775
2.45113; -22.3554
2.32304; -21.9582
2.57385; -22.1162
2.37794; -21.8922
2.75888; -22.1451
2.24801; -21.9583
2.46194; -22.1198
2.41217; -22.1224
2.33583; -21.9589
2.62505; -21.7591
2.25046; -22.0873
2.45383; -22.2698
2.39098; -22.4859
2.41216; -22.5567
2.57667; -22.2458
2.56263; -22.1364
2.56542; -22.3725
2.40152; -22.5751
2.55307; -23.0469
1.92179; -22.7448
2.34357; -22.2421
2.18088; -21.4317
2.54049; -21.1597
2.84369; -20.6276
2.43249; -21.1789
2.50295; -21.1323
2.00282; -21.2477
2.25787; -20.7953
2.50296; -20.6956
2.43251; -20.1416
2.16443; -20.3662
2.42196; -20.6072
2.19761; -20.9813
2.38578; -20.5947
2.13023; -19.8949
2.47062; -19.633
2.16444; -19.3819
2.36251; -19.3662
1.97908; -18.6656
1.85549; -17.9981
1.94965; -17.0249
2.121; -16.7718
2.28571; -15.7664
2.4084; -15.8366
1.82015; -15.8977
1.71157; -16.2369
1.4563; -16.1247
1.99149; -15.8725
1.86305; -14.6917
2.41095; -14.3924
1.90909; -13.804
1.19595; -12.9307
1.67584; -12.7136
1.29258; -12.2081
1.85335; -11.6716
1.42024; -11.3293
1.71419; -11.1458
2.06007; -11.0423
2.08144; -11.0967
1.53379; -10.7832
1.53379; -10.6124
1.29391; -10.1262
1.18729; -9.5277
1.36391; -9.22876
1.06309; -8.50044
1.34581; -8.07874
2.19592; -7.63832
1.62168; -7.02952
1.35133; -6.72503
1.00095; -6.73956
0.935352; -6.40351
1.56064; -6.67384
1.72698; -6.87374
1.52595; -6.77557
0.885941; -6.3524
0.64506; -5.95978
0.935354; -5.59406
1.32021; -4.41071
2.13356; -4.03492
1.55126; -3.90037
0.584629; -3.96906
1.00301; -5.06062
0.532691; -5.37026
1.05982; -5.05018
1.21273; -4.66699
1.71664; -3.9984
1.55126; -3.84318
1.37897; -3.61464
